temperature,prochlorococcus,synechococcus,picoeukaryotes,shark_density,shark_density_scaled
287.93637,353224.0,111910.0,5941.0,6.04397064307705e-05,60.4397064307705
286.8571,353224.0,111910.0,5941.0,6.04397064307705e-05,60.4397064307705
286.51382,353224.0,111910.0,5941.0,6.04397064307705e-05,60.4397064307705
285.9574,353224.0,111910.0,5941.0,5.6728495110292e-05,56.728495110292
285.46725,353224.0,111910.0,5941.0,5.6728495110292e-05,56.728495110292
284.68256,353224.0,111910.0,5941.0,5.6728495110292e-05,56.728495110292
285.57385,353224.0,111910.0,5941.0,5.6728495110292e-05,56.728495110292
285.1223,353224.0,111910.0,5941.0,7.34891873435117e-05,73.4891873435117
285.2818,353224.0,111910.0,5941.0,0.0001841917692217,184.1917692217
285.25912,353224.0,111910.0,5941.0,0.0001841917692217,184.1917692217
286.0967,353224.0,111910.0,5941.0,0.0001841917692217,184.1917692217
287.11725,353224.0,111910.0,5941.0,0.0002020952670136,202.0952670136
287.52094,353224.0,111910.0,5941.0,0.0002120343851856,212.0343851856
286.99472,353224.0,111910.0,5941.0,0.0002120343851856,212.0343851856
287.42944,353224.0,111910.0,5941.0,0.0002120343851856,212.0343851856
287.12143,353224.0,111910.0,5941.0,6.8261317210272e-05,68.261317210272
287.1735,353224.0,111910.0,5941.0,6.8261317210272e-05,68.261317210272
287.41266,353224.0,111910.0,5941.0,1.85834724106826e-05,18.5834724106826
287.84824,353224.0,111910.0,5941.0,1.85834724106826e-05,18.5834724106826
290.04962,353224.0,111910.0,5941.0,3.00792962661944e-05,30.079296266194397
290.89224,353224.0,111910.0,5941.0,3.00792962661944e-05,30.079296266194397
289.05676,353224.0,111910.0,5941.0,3.00792962661944e-05,30.079296266194397
288.7471,353224.0,111910.0,5941.0,3.20150938932784e-05,32.0150938932784
288.6548,353224.0,111910.0,5941.0,3.20150938932784e-05,32.0150938932784
288.64554,353224.0,111910.0,5941.0,3.20150938932784e-05,32.0150938932784
289.1449,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
287.90952,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
286.9754,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
287.16678,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
287.3128,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
287.44205,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
286.95444,0.0,0.0,3946.0,0.0001220197882503,122.01978825030001
287.22888,0.0,0.0,4067.0,2.8870752430521e-05,28.870752430520998
287.71228,0.0,0.0,4067.0,2.8870752430521e-05,28.870752430520998
287.8709,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.18478,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.77982,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.94598,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.7412,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.77814,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.3535,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.63126,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
287.4026,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
286.98883,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
285.45047,0.0,0.0,4067.0,5.01321592309978e-05,50.1321592309978
286.1823,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
286.12692,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
286.60696,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
286.67496,0.0,0.0,8428.0,4.68626712972764e-05,46.8626712972764
286.59943,0.0,0.0,8428.0,4.68626712972764e-05,46.8626712972764
283.97675,0.0,0.0,1745.0,4.68626712972764e-05,46.8626712972764
292.20316,213348.0,23205.0,5220.0,9.17311845114455e-05,91.7311845114455
291.85403,250258.0,23579.0,2941.0,2.10653051908594e-05,21.065305190859398
292.04202,270487.0,54557.0,7213.0,2.45895389525685e-05,24.5895389525685
289.20618,238037.0,32177.0,6786.0,2.49693002842832e-05,24.9693002842832
289.48145,289047.0,55170.0,6335.0,2.49693002842832e-05,24.9693002842832
288.28635,146093.0,21174.0,3929.0,2.26913980441168e-05,22.6913980441168
287.76263,158324.0,47342.0,6347.0,2.26913980441168e-05,22.6913980441168
286.7161,163666.0,25139.0,7199.0,2.26913980441168e-05,22.6913980441168
285.453,182431.0,52231.0,8590.0,2.26913980441168e-05,22.6913980441168
286.3233,130016.0,56186.0,6570.0,2.23001679842127e-05,22.300167984212703
284.78412,121236.0,49077.0,5681.0,2.23001679842127e-05,22.300167984212703
285.64938,130948.0,64587.0,6174.0,2.18481363845058e-05,21.8481363845058
284.50967,72108.0,89882.0,7600.0,2.18481363845058e-05,21.8481363845058
285.89697,57922.0,91855.0,12176.0,2.18481363845058e-05,21.8481363845058
286.02118,328192.0,67352.0,8833.0,2.18481363845058e-05,21.8481363845058
289.1986,257384.0,48713.0,5048.0,7.908192492323e-05,79.08192492323
289.50494,320059.0,105653.0,7413.0,7.908192492323e-05,79.08192492323
292.63705,382327.0,65642.0,8544.0,2.16289245145163e-05,21.6289245145163
288.56076,382327.0,65642.0,8544.0,2.16289245145163e-05,21.6289245145163
292.11084,382327.0,65642.0,8544.0,2.62888152064988e-05,26.288815206498803
290.0303,382327.0,65642.0,8544.0,2.62888152064988e-05,26.288815206498803
291.72394,382327.0,65642.0,8544.0,2.62888152064988e-05,26.288815206498803
290.76382,382327.0,65642.0,8544.0,2.62888152064988e-05,26.288815206498803
287.4991,382327.0,65642.0,8544.0,6.04397064307705e-05,60.4397064307705
289.5108,382327.0,65642.0,8544.0,6.04397064307705e-05,60.4397064307705
289.35638,382327.0,65642.0,8544.0,6.04397064307705e-05,60.4397064307705
288.6556,382327.0,65642.0,8544.0,6.04397064307705e-05,60.4397064307705
287.5889,382327.0,65642.0,8544.0,6.04397064307705e-05,60.4397064307705
287.2767,382327.0,65642.0,8544.0,6.04397064307705e-05,60.4397064307705
286.6036,382327.0,65642.0,8544.0,6.04397064307705e-05,60.4397064307705
285.29437,382327.0,65642.0,8544.0,5.6728495110292e-05,56.728495110292
285.57803,382327.0,65642.0,8544.0,5.6728495110292e-05,56.728495110292
285.8567,382327.0,65642.0,8544.0,5.6728495110292e-05,56.728495110292
285.6284,382327.0,65642.0,8544.0,5.6728495110292e-05,56.728495110292
285.20963,382327.0,65642.0,8544.0,7.34891873435117e-05,73.4891873435117
285.48993,382327.0,65642.0,8544.0,7.34891873435117e-05,73.4891873435117
286.19156,382327.0,65642.0,8544.0,0.0001841917692217,184.1917692217
287.21378,382327.0,65642.0,8544.0,0.0001841917692217,184.1917692217
287.24313,382327.0,65642.0,8544.0,0.0002020952670136,202.0952670136
288.24353,382327.0,65642.0,8544.0,0.0002120343851856,212.0343851856
286.9494,382327.0,65642.0,8544.0,0.0002120343851856,212.0343851856
287.85413,382327.0,65642.0,8544.0,0.0002120343851856,212.0343851856
287.68207,382327.0,65642.0,8544.0,6.8261317210272e-05,68.261317210272
287.20035,382327.0,65642.0,8544.0,6.8261317210272e-05,68.261317210272
287.68207,382327.0,65642.0,8544.0,1.85834724106826e-05,18.5834724106826
288.42648,382327.0,65642.0,8544.0,1.85834724106826e-05,18.5834724106826
289.59894,382327.0,65642.0,8544.0,3.00792962661944e-05,30.079296266194397
291.943,382327.0,65642.0,8544.0,3.00792962661944e-05,30.079296266194397
290.48938,382327.0,65642.0,8544.0,3.00792962661944e-05,30.079296266194397
288.98376,382327.0,65642.0,8544.0,3.20150938932784e-05,32.0150938932784
289.53348,382327.0,65642.0,8544.0,3.20150938932784e-05,32.0150938932784
288.70932,382327.0,65642.0,8544.0,3.20150938932784e-05,32.0150938932784
288.79074,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.3094,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
287.12646,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
287.8667,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.20157,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.28046,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.3132,0.0,0.0,3946.0,0.0001220197882503,122.01978825030001
287.8709,0.0,0.0,3946.0,2.8870752430521e-05,28.870752430520998
288.5272,0.0,0.0,4067.0,2.8870752430521e-05,28.870752430520998
288.38452,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.0677,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.6325,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.97995,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.2141,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.5251,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.77982,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.71017,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
287.57297,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
287.92798,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
287.00983,0.0,0.0,4067.0,5.01321592309978e-05,50.1321592309978
287.48483,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
286.78995,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
286.82938,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
287.8281,0.0,0.0,8428.0,4.68626712972764e-05,46.8626712972764
286.97122,0.0,0.0,11798.0,4.68626712972764e-05,46.8626712972764
287.108,0.0,0.0,1745.0,4.68626712972764e-05,46.8626712972764
292.82758,242280.0,85134.0,9364.0,9.17311845114455e-05,91.7311845114455
291.849,333974.0,18185.0,5446.0,2.10653051908594e-05,21.065305190859398
291.2766,268271.0,54449.0,8197.0,2.45895389525685e-05,24.5895389525685
289.16086,238037.0,32177.0,6786.0,2.49693002842832e-05,24.9693002842832
290.28546,225593.0,44289.0,9040.0,2.49693002842832e-05,24.9693002842832
289.656,146093.0,21174.0,3929.0,2.26913980441168e-05,22.6913980441168
288.5104,161958.0,28711.0,3880.0,2.26913980441168e-05,22.6913980441168
288.06393,163666.0,25139.0,7199.0,2.26913980441168e-05,22.6913980441168
285.4404,213829.0,44959.0,9529.0,2.26913980441168e-05,22.6913980441168
286.63132,124812.0,64817.0,7981.0,2.23001679842127e-05,22.300167984212703
286.78323,130944.0,85132.0,6977.0,2.23001679842127e-05,22.300167984212703
285.7484,189820.0,88640.0,7129.0,2.18481363845058e-05,21.8481363845058
286.1907,110096.0,66044.0,7942.0,2.18481363845058e-05,21.8481363845058
285.54782,54682.0,107594.0,13037.0,2.18481363845058e-05,21.8481363845058
285.6091,328192.0,67352.0,8833.0,2.18481363845058e-05,21.8481363845058
289.36395,326393.0,97247.0,6016.0,7.908192492323e-05,79.08192492323
289.1004,301265.0,115757.0,8454.0,7.908192492323e-05,79.08192492323
292.2921,336153.0,48452.0,11014.0,7.908192492323e-05,79.08192492323
290.98456,336153.0,48452.0,11014.0,2.16289245145163e-05,21.6289245145163
291.024,336153.0,48452.0,11014.0,2.62888152064988e-05,26.288815206498803
291.45706,336153.0,48452.0,11014.0,2.62888152064988e-05,26.288815206498803
291.13226,336153.0,48452.0,11014.0,2.62888152064988e-05,26.288815206498803
291.3765,336153.0,48452.0,11014.0,2.69460360868834e-05,26.9460360868834
290.47092,336153.0,48452.0,11014.0,6.04397064307705e-05,60.4397064307705
290.0429,336153.0,48452.0,11014.0,6.04397064307705e-05,60.4397064307705
289.7945,336153.0,48452.0,11014.0,6.04397064307705e-05,60.4397064307705
288.90488,336153.0,48452.0,11014.0,6.04397064307705e-05,60.4397064307705
287.74417,336153.0,48452.0,11014.0,6.04397064307705e-05,60.4397064307705
287.2448,336153.0,48452.0,11014.0,6.04397064307705e-05,60.4397064307705
286.4643,336153.0,48452.0,11014.0,6.04397064307705e-05,60.4397064307705
286.10342,336153.0,48452.0,11014.0,5.6728495110292e-05,56.728495110292
285.60406,336153.0,48452.0,11014.0,5.6728495110292e-05,56.728495110292
286.03125,336153.0,48452.0,11014.0,5.6728495110292e-05,56.728495110292
285.9045,336153.0,48452.0,11014.0,5.6728495110292e-05,56.728495110292
286.11432,336153.0,48452.0,11014.0,7.34891873435117e-05,73.4891873435117
286.5952,336153.0,48452.0,11014.0,7.34891873435117e-05,73.4891873435117
286.8126,336153.0,48452.0,11014.0,0.0001841917692217,184.1917692217
288.16382,336153.0,48452.0,11014.0,0.0001841917692217,184.1917692217
290.7395,336153.0,48452.0,11014.0,0.0002020952670136,202.0952670136
289.1474,336153.0,48452.0,11014.0,0.0002120343851856,212.0343851856
287.7316,336153.0,48452.0,11014.0,0.0002120343851856,212.0343851856
287.9263,336153.0,48452.0,11014.0,6.8261317210272e-05,68.261317210272
288.02365,336153.0,48452.0,11014.0,6.8261317210272e-05,68.261317210272
287.6846,336153.0,48452.0,11014.0,6.8261317210272e-05,68.261317210272
290.11005,336153.0,48452.0,11014.0,3.00792962661944e-05,30.079296266194397
292.38193,336153.0,48452.0,11014.0,3.00792962661944e-05,30.079296266194397
290.52463,336153.0,48452.0,11014.0,3.00792962661944e-05,30.079296266194397
289.53766,336153.0,48452.0,11014.0,3.20150938932784e-05,32.0150938932784
289.11133,336153.0,48452.0,11014.0,3.20150938932784e-05,32.0150938932784
289.35135,336153.0,48452.0,11014.0,3.20150938932784e-05,32.0150938932784
290.39203,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.43695,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.64972,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.4995,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.66232,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.60526,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.7899,0.0,0.0,3946.0,0.0001220197882503,122.01978825030001
287.8499,0.0,0.0,3946.0,2.8870752430521e-05,28.870752430520998
288.3006,0.0,0.0,4067.0,2.8870752430521e-05,28.870752430520998
289.275,0.0,0.0,4067.0,2.8870752430521e-05,28.870752430520998
290.04373,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.27286,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.62955,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.43484,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.46924,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.7005,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.5251,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.05722,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.26788,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
287.79285,0.0,0.0,4067.0,5.01321592309978e-05,50.1321592309978
287.38412,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
287.43533,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
286.67245,0.0,0.0,8428.0,0.0001455104065826,145.5104065826
288.3241,0.0,0.0,8428.0,4.68626712972764e-05,46.8626712972764
287.6846,0.0,0.0,14492.0,4.68626712972764e-05,46.8626712972764
293.384,242280.0,85134.0,9364.0,9.17311845114455e-05,91.7311845114455
291.44446,296291.0,18214.0,3546.0,2.10653051908594e-05,21.065305190859398
291.90607,268271.0,54449.0,8197.0,2.45895389525685e-05,24.5895389525685
290.46338,251040.0,46041.0,7521.0,2.49693002842832e-05,24.9693002842832
290.3551,254573.0,63645.0,6626.0,2.49693002842832e-05,24.9693002842832
289.53012,230862.0,60331.0,6057.0,2.26913980441168e-05,22.6913980441168
289.15747,169003.0,87959.0,6550.0,2.26913980441168e-05,22.6913980441168
288.8822,52390.0,24795.0,3802.0,2.26913980441168e-05,22.6913980441168
286.5004,201272.0,70058.0,7374.0,2.26913980441168e-05,22.6913980441168
287.73578,191690.0,62398.0,5605.0,2.23001679842127e-05,22.300167984212703
286.7161,197024.0,82385.0,7179.0,2.23001679842127e-05,22.300167984212703
286.18988,158139.0,52703.0,5904.0,2.18481363845058e-05,21.8481363845058
287.12143,113442.0,32960.0,4625.0,2.18481363845058e-05,21.8481363845058
286.09082,54682.0,107594.0,13037.0,2.18481363845058e-05,21.8481363845058
286.19827,326391.0,78327.0,8670.0,2.18481363845058e-05,21.8481363845058
290.18307,134615.0,9149.0,14352.0,7.908192492323e-05,79.08192492323
289.0618,369660.0,62630.0,7981.0,7.908192492323e-05,79.08192492323
293.40665,275263.0,62569.0,6917.0,7.908192492323e-05,79.08192492323
290.3593,275263.0,62569.0,6917.0,2.16289245145163e-05,21.6289245145163
291.50153,275263.0,62569.0,6917.0,2.62888152064988e-05,26.288815206498803
292.08313,275263.0,62569.0,6917.0,2.62888152064988e-05,26.288815206498803
291.28754,275263.0,62569.0,6917.0,2.62888152064988e-05,26.288815206498803
291.28836,275263.0,62569.0,6917.0,2.69460360868834e-05,26.9460360868834
290.6438,275263.0,62569.0,6917.0,6.04397064307705e-05,60.4397064307705
289.98666,275263.0,62569.0,6917.0,6.04397064307705e-05,60.4397064307705
289.66693,275263.0,62569.0,6917.0,6.04397064307705e-05,60.4397064307705
289.24728,275263.0,62569.0,6917.0,6.04397064307705e-05,60.4397064307705
288.25613,275263.0,62569.0,6917.0,6.04397064307705e-05,60.4397064307705
287.8583,275263.0,62569.0,6917.0,6.04397064307705e-05,60.4397064307705
286.89233,275263.0,62569.0,6917.0,5.6728495110292e-05,56.728495110292
286.1991,275263.0,62569.0,6917.0,5.6728495110292e-05,56.728495110292
286.4945,275263.0,62569.0,6917.0,5.6728495110292e-05,56.728495110292
286.1966,275263.0,62569.0,6917.0,5.6728495110292e-05,56.728495110292
286.0732,275263.0,62569.0,6917.0,5.6728495110292e-05,56.728495110292
287.83145,275263.0,62569.0,6917.0,7.34891873435117e-05,73.4891873435117
287.71732,275263.0,62569.0,6917.0,7.34891873435117e-05,73.4891873435117
288.48105,275263.0,62569.0,6917.0,0.0001841917692217,184.1917692217
287.99847,275263.0,62569.0,6917.0,0.0001841917692217,184.1917692217
290.742,275263.0,62569.0,6917.0,0.0002020952670136,202.0952670136
288.16214,275263.0,62569.0,6917.0,0.0002120343851856,212.0343851856
288.88724,275263.0,62569.0,6917.0,0.0002120343851856,212.0343851856
289.29178,275263.0,62569.0,6917.0,6.8261317210272e-05,68.261317210272
288.70764,275263.0,62569.0,6917.0,6.8261317210272e-05,68.261317210272
288.69675,275263.0,62569.0,6917.0,6.8261317210272e-05,68.261317210272
291.71808,275263.0,62569.0,6917.0,3.00792962661944e-05,30.079296266194397
291.969,275263.0,62569.0,6917.0,3.20150938932784e-05,32.0150938932784
289.40256,275263.0,62569.0,6917.0,3.20150938932784e-05,32.0150938932784
289.5637,275263.0,62569.0,6917.0,3.20150938932784e-05,32.0150938932784
289.6795,275263.0,62569.0,6917.0,3.20150938932784e-05,32.0150938932784
290.6925,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.37402,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.49655,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.28674,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.91745,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.49823,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
288.92334,0.0,0.0,3946.0,0.0001220197882503,122.01978825030001
288.805,0.0,0.0,3946.0,2.8870752430521e-05,28.870752430520998
289.39584,0.0,0.0,3946.0,2.8870752430521e-05,28.870752430520998
289.23553,0.0,0.0,4067.0,2.8870752430521e-05,28.870752430520998
289.8885,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.7101,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
291.01645,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.73782,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.9577,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.71432,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.66272,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.215,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.07568,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.08783,0.0,0.0,4067.0,5.01321592309978e-05,50.1321592309978
288.6321,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
288.09665,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
287.47394,0.0,0.0,8428.0,0.0001455104065826,145.5104065826
288.6128,0.0,0.0,8428.0,4.68626712972764e-05,46.8626712972764
287.21124,0.0,0.0,14492.0,4.68626712972764e-05,46.8626712972764
293.9824,242280.0,85134.0,9364.0,9.17311845114455e-05,91.7311845114455
291.8725,340961.0,33037.0,6137.0,2.10653051908594e-05,21.065305190859398
292.5162,336585.0,29799.0,5995.0,2.45895389525685e-05,24.5895389525685
291.1222,250207.0,57648.0,4925.0,2.45895389525685e-05,24.5895389525685
290.41302,298375.0,71607.0,7290.0,2.49693002842832e-05,24.9693002842832
289.86414,146893.0,52763.0,4539.0,2.56628918577917e-05,25.6628918577917
289.41934,115023.0,128235.0,5883.0,2.26913980441168e-05,22.6913980441168
288.8822,158564.0,71104.0,6750.0,2.26913980441168e-05,22.6913980441168
287.7383,196012.0,81740.0,7499.0,2.26913980441168e-05,22.6913980441168
288.67407,198110.0,59190.0,3586.0,2.23001679842127e-05,22.300167984212703
287.9137,220039.0,61590.0,5651.0,2.23001679842127e-05,22.300167984212703
286.84448,134393.0,83491.0,5554.0,2.18481363845058e-05,21.8481363845058
287.42273,99067.0,63370.0,6649.0,2.18481363845058e-05,21.8481363845058
287.8583,157713.0,60972.0,9217.0,2.18481363845058e-05,21.8481363845058
290.0689,256776.0,98216.0,10587.0,2.18481363845058e-05,21.8481363845058
291.50656,300688.0,104905.0,10041.0,7.908192492323e-05,79.08192492323
289.67447,243404.0,47972.0,9129.0,7.908192492323e-05,79.08192492323
293.47128,355440.0,122272.0,6697.0,7.908192492323e-05,79.08192492323
292.3987,355440.0,122272.0,6697.0,2.16289245145163e-05,21.6289245145163
291.849,355440.0,122272.0,6697.0,2.16289245145163e-05,21.6289245145163
291.86075,355440.0,122272.0,6697.0,2.62888152064988e-05,26.288815206498803
292.23254,355440.0,122272.0,6697.0,2.62888152064988e-05,26.288815206498803
290.99463,355440.0,122272.0,6697.0,2.69460360868834e-05,26.9460360868834
291.3832,355440.0,122272.0,6697.0,6.04397064307705e-05,60.4397064307705
290.24518,355440.0,122272.0,6697.0,6.04397064307705e-05,60.4397064307705
289.62997,355440.0,122272.0,6697.0,6.04397064307705e-05,60.4397064307705
289.15497,355440.0,122272.0,6697.0,6.04397064307705e-05,60.4397064307705
288.262,355440.0,122272.0,6697.0,6.04397064307705e-05,60.4397064307705
287.75592,355440.0,122272.0,6697.0,6.04397064307705e-05,60.4397064307705
287.75928,355440.0,122272.0,6697.0,5.6728495110292e-05,56.728495110292
287.64346,355440.0,122272.0,6697.0,5.6728495110292e-05,56.728495110292
286.17813,355440.0,122272.0,6697.0,5.6728495110292e-05,56.728495110292
286.8571,355440.0,122272.0,6697.0,5.6728495110292e-05,56.728495110292
286.11853,355440.0,122272.0,6697.0,5.6728495110292e-05,56.728495110292
288.28046,355440.0,122272.0,6697.0,7.34891873435117e-05,73.4891873435117
287.24146,355440.0,122272.0,6697.0,7.34891873435117e-05,73.4891873435117
289.53598,355440.0,122272.0,6697.0,0.0001841917692217,184.1917692217
289.65015,355440.0,122272.0,6697.0,0.0001841917692217,184.1917692217
291.45285,355440.0,122272.0,6697.0,0.0002020952670136,202.0952670136
288.46762,355440.0,122272.0,6697.0,0.0002120343851856,212.0343851856
288.82346,355440.0,122272.0,6697.0,6.8261317210272e-05,68.261317210272
289.6795,355440.0,122272.0,6697.0,6.8261317210272e-05,68.261317210272
288.758,355440.0,122272.0,6697.0,6.8261317210272e-05,68.261317210272
289.8633,355440.0,122272.0,6697.0,6.8261317210272e-05,68.261317210272
291.0693,355440.0,122272.0,6697.0,3.00792962661944e-05,30.079296266194397
292.10327,355440.0,122272.0,6697.0,3.20150938932784e-05,32.0150938932784
290.7479,355440.0,122272.0,6697.0,3.20150938932784e-05,32.0150938932784
290.2049,355440.0,122272.0,6697.0,3.20150938932784e-05,32.0150938932784
290.1772,355440.0,122272.0,6697.0,3.20150938932784e-05,32.0150938932784
290.75375,355440.0,122272.0,6697.0,3.20150938932784e-05,32.0150938932784
290.42896,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.79785,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
290.22922,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.5939,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.37653,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
290.0471,0.0,0.0,3946.0,0.0002440395765006,244.03957650060002
289.22043,0.0,0.0,3946.0,0.0001220197882503,122.01978825030001
289.6963,0.0,0.0,3946.0,2.8870752430521e-05,28.870752430520998
289.8037,0.0,0.0,3946.0,2.8870752430521e-05,28.870752430520998
290.19565,0.0,0.0,3946.0,2.8870752430521e-05,28.870752430520998
291.03995,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
291.13898,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.9367,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
291.31607,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
291.12387,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
291.48978,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
290.39874,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
288.8646,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.35388,0.0,0.0,4067.0,2.60768083535368e-05,26.076808353536798
289.20953,0.0,0.0,4067.0,5.01321592309978e-05,50.1321592309978
289.11804,0.0,0.0,4067.0,0.0001455104065826,145.5104065826
288.5272,0.0,0.0,8428.0,0.0001455104065826,145.5104065826
288.46677,0.0,0.0,8428.0,0.0001455104065826,145.5104065826
288.9443,0.0,0.0,8428.0,4.68626712972764e-05,46.8626712972764
287.09457,149662.0,214531.0,11947.0,4.68626712972764e-05,46.8626712972764
288.64554,0.0,0.0,1745.0,9.17311845114455e-05,91.7311845114455
293.01892,242280.0,85134.0,9364.0,9.17311845114455e-05,91.7311845114455
291.45453,324678.0,38084.0,8453.0,2.10653051908594e-05,21.065305190859398
293.16077,314735.0,64671.0,10803.0,2.45895389525685e-05,24.5895389525685
291.31775,317208.0,43255.0,7963.0,2.45895389525685e-05,24.5895389525685
290.5112,291757.0,52363.0,5981.0,2.49693002842832e-05,24.9693002842832
290.2821,238327.0,61430.0,6390.0,2.49693002842832e-05,24.9693002842832
289.31192,169458.0,91974.0,8001.0,2.26913980441168e-05,22.6913980441168
289.23807,158564.0,71104.0,6750.0,2.26913980441168e-05,22.6913980441168
290.95602,201734.0,48315.0,6278.0,2.26913980441168e-05,22.6913980441168
289.57123,178800.0,56658.0,5804.0,2.23001679842127e-05,22.300167984212703
289.31528,226701.0,62225.0,5869.0,2.23001679842127e-05,22.300167984212703
288.57587,176191.0,73521.0,6279.0,2.18481363845058e-05,21.8481363845058
288.33167,147924.0,59735.0,7587.0,2.18481363845058e-05,21.8481363845058
289.33624,148857.0,37588.0,6559.0,2.18481363845058e-05,21.8481363845058
290.10165,286737.0,76134.0,8569.0,2.18481363845058e-05,21.8481363845058
290.47763,244975.0,45971.0,11477.0,7.908192492323e-05,79.08192492323
289.22043,254694.0,82125.0,6938.0,7.908192492323e-05,79.08192492323
